Student_ID,Age,Gender,Department,Year,Hours_Studied,Attendance,Previous_Marks,Assignment_Score,Internal_Marks,Quiz_Score,Practical_Score,Study_Hours_Per_Day,Sleep_Hours,Class_Participation,Internet_Usage,Final_Marks,Passed
S1400,21,Female,Civil,1,0.5,66.8,52.5,53.7,60.0,50.2,50.4,1.5,9.3,Low,4.0,38.3,0
S1821,19,Male,Civil,2,8.1,80.7,74.7,63.0,84.3,73.5,64.1,3.6,8.4,High,4.2,56.4,1
S0946,18,Male,AIML,3,4.4,70.9,54.3,65.5,70.4,63.3,65.3,0.7,7.4,Low,4.3,43.0,1
S0170,21,Male,CSE,1,1.4,69.4,72.7,66.0,51.8,53.7,64.0,1.5,6.8,Low,5.9,51.5,1
S1405,21,Female,IT,2,4.9,81.0,97.5,88.1,82.0,91.8,75.2,2.8,5.0,High,4.4,61.2,1
S1198,24,Female,CSE,3,3.9,64.2,75.7,68.0,76.2,47.5,67.0,1.9,6.9,Low,6.6,52.4,1
S1254,19,Male,CSE,4,4.4,81.8,84.5,74.7,53.0,75.4,65.7,1.3,6.5,Medium,3.9,51.0,1
S1614,20,Female,CSE,2,3.8,75.4,65.6,74.7,63.7,71.5,58.5,2.9,7.9,Medium,7.2,52.2,1
S0913,21,Female,ECE,1,3.4,78.8,57.6,89.8,68.9,81.3,75.9,2.8,8.5,Medium,2.8,40.7,1
S0492,21,Male,ME,2,2.5,70.5,52.6,76.7,66.2,58.5,78.2,0.3,6.9,Low,3.8,33.2,0
S0954,23,Male,ME,1,8.6,100.0,82.4,94.1,76.1,80.8,93.0,4.2,7.6,High,4.8,67.8,1
S1098,19,Male,IT,1,11.0,85.6,86.5,86.9,78.3,84.6,69.9,3.0,5.6,High,0.5,72.2,1
S1033,19,Female,ECE,3,7.9,56.4,70.7,57.1,81.8,53.4,70.3,0.3,7.4,Medium,3.0,45.8,1
S0588,19,Female,CSE,1,3.0,79.2,59.4,73.8,80.5,68.0,71.5,1.5,5.7,Medium,3.6,46.9,1
S0751,18,Male,IT,2,7.9,89.6,76.0,100.0,74.9,80.5,83.4,2.4,6.6,High,3.7,66.1,1
S0658,20,Female,ECE,2,1.9,74.9,61.6,75.1,56.3,67.3,50.9,2.8,8.5,High,3.0,49.8,1
S0235,19,Female,CSE,2,4.3,74.9,56.4,49.5,43.0,47.0,46.2,1.5,7.0,Low,4.1,25.4,0
S0733,21,Male,EEE,4,13.8,79.8,83.6,85.6,87.0,94.6,73.0,3.0,5.7,Medium,4.5,66.0,1
S1989,20,Male,ME,4,1.1,64.9,52.9,69.9,54.4,63.2,64.0,1.3,5.9,Low,4.7,39.0,0
S1633,21,Male,CSE,2,4.9,64.8,61.1,68.3,73.0,65.5,61.8,2.9,7.9,Low,3.1,43.5,1
S1157,19,Female,CSE,2,5.2,55.0,64.4,60.7,67.9,47.7,62.4,0.7,6.8,High,2.2,49.9,1
S1470,22,Male,IT,2,0.5,79.0,62.9,63.9,56.5,56.9,67.0,1.8,7.2,Medium,5.1,46.4,1
S1425,25,Female,ECE,2,3.1,63.5,46.3,56.1,57.7,50.9,48.8,2.5,7.4,Low,4.2,40.5,1
S1628,21,Female,IT,2,1.1,43.4,48.6,43.6,59.7,53.1,52.6,0.3,7.3,Low,3.2,34.5,0
S0935,19,Female,ECE,4,0.5,51.8,64.5,48.5,55.2,66.0,56.8,4.8,6.7,Medium,4.9,39.6,0
S1210,25,Female,CSE,4,9.4,100.0,85.1,100.0,79.7,90.7,100.0,7.3,6.9,High,1.7,59.8,1
S1066,22,Male,CSE,3,0.5,88.7,68.9,68.1,60.7,52.3,56.6,0.6,6.1,Low,2.6,47.8,1
S0109,19,Male,Civil,1,9.8,77.3,67.4,84.1,78.7,76.7,76.7,3.2,7.9,Medium,6.8,54.4,1
S1543,21,Male,Civil,3,13.1,92.0,79.8,65.7,75.6,82.5,78.8,5.5,7.4,High,2.5,65.7,1
S0569,23,Female,CSE,2,6.3,93.8,77.8,61.7,78.4,57.6,77.8,3.2,5.4,Medium,4.2,54.6,1
S1168,20,Male,CSE,2,7.4,81.1,70.2,81.7,75.6,58.4,79.2,1.9,5.5,Medium,1.7,45.0,1
S1175,21,Male,ECE,1,0.5,60.3,36.3,20.3,50.1,22.9,47.0,0.3,8.9,Low,4.8,24.3,0
S0891,22,Male,IT,2,3.3,67.4,67.5,69.1,58.9,75.0,73.9,2.3,6.9,Low,3.9,61.1,1
S0948,23,Male,EEE,1,0.5,51.0,28.8,58.1,67.0,45.8,44.2,0.3,7.2,Low,4.7,37.4,0
S1049,23,Male,IT,1,0.5,43.6,54.0,42.1,52.8,50.2,74.8,0.7,7.3,Low,2.8,25.9,0
S1353,20,Female,IT,2,8.6,57.4,80.9,93.6,79.4,56.0,79.1,3.5,6.5,Medium,4.5,57.6,1
S1778,20,Female,CSE,4,9.7,97.4,71.0,83.0,77.2,74.6,95.0,3.3,7.4,High,2.3,66.5,1
S1447,21,Female,IT,3,12.1,84.7,66.3,88.3,56.8,83.7,82.3,4.4,7.7,Medium,3.6,69.7,1
S0885,22,Male,CSE,4,0.5,60.3,25.0,41.7,38.3,48.4,58.6,1.3,6.3,Low,8.1,30.0,0
S1673,22,Female,ME,4,5.6,64.3,77.7,65.5,55.3,79.2,66.4,2.5,6.8,High,0.8,51.1,1
S0851,18,Female,AIML,1,0.5,45.6,60.6,42.3,49.5,47.6,50.7,0.3,8.0,Low,4.0,36.6,0
S0735,20,Female,IT,1,5.7,51.7,42.9,49.4,56.3,55.9,64.9,0.5,5.3,Low,4.3,44.5,1
S0718,24,Female,AIML,2,4.3,89.7,69.7,68.1,75.1,72.9,57.5,2.1,5.3,High,1.7,43.6,1
S0455,18,Female,Civil,4,6.7,74.3,63.0,80.5,77.8,62.7,54.9,3.4,7.6,Medium,1.5,47.7,1
S0265,23,Female,ME,4,9.7,100.0,93.3,76.4,80.1,86.7,67.4,3.2,7.7,High,4.5,60.5,1
S0076,22,Female,ECE,1,0.5,83.1,55.5,64.9,60.2,44.4,62.5,4.8,5.8,Medium,3.7,45.7,1
S1658,20,Male,Civil,3,4.0,81.3,61.9,46.8,64.8,45.2,74.0,1.0,5.8,Medium,4.2,46.0,1
S0445,22,Male,IT,3,7.4,58.2,49.7,65.9,56.2,36.9,66.3,2.0,6.5,Low,1.5,45.1,1
S0396,23,Male,Civil,2,7.2,100.0,65.1,79.4,83.9,88.4,74.0,2.7,6.1,High,2.8,73.2,1
S0177,21,Male,ECE,3,5.5,93.8,79.8,73.7,60.2,36.7,66.9,1.1,6.8,High,6.0,58.5,1
S1043,20,Male,CSE,3,4.0,68.0,57.4,57.7,68.1,49.7,58.3,1.2,9.2,Low,2.7,41.5,1
S1736,23,Male,ME,3,0.5,30.0,41.9,54.7,49.9,44.8,56.4,0.7,6.3,Low,5.7,28.5,0
S1402,19,Male,AIML,3,5.3,100.0,76.0,86.8,76.7,91.7,92.1,3.6,6.1,High,3.0,57.8,1
S1381,19,Male,CSE,2,2.5,94.8,69.1,75.9,55.3,63.3,52.5,2.9,6.3,Medium,3.9,48.4,1
S0596,20,Female,ME,2,1.6,49.6,51.1,64.5,50.0,48.6,48.9,0.3,8.3,Low,3.4,25.9,0
S0062,19,Male,CSE,2,5.2,64.0,68.0,51.2,98.5,66.1,66.3,1.3,7.7,High,3.5,45.0,1
S1297,19,Female,ECE,1,10.6,76.3,81.1,66.5,82.4,83.8,79.8,4.8,5.2,High,2.1,64.3,1
S0873,21,Female,CSE,3,9.7,97.1,90.8,74.9,70.1,73.2,80.9,6.7,6.2,High,6.2,65.3,1
S1490,20,Male,AIML,4,4.0,82.0,55.7,60.2,50.6,65.1,60.7,0.3,5.7,Medium,3.1,24.9,0
S1879,19,Female,ECE,3,0.5,33.1,25.0,20.9,25.0,15.0,34.2,0.3,6.7,Low,3.8,18.0,0
S0279,21,Female,CSE,4,5.0,54.4,60.8,63.1,65.7,55.9,59.2,1.9,7.9,Medium,3.0,41.8,1
S0037,20,Male,AIML,3,6.4,66.8,66.1,65.6,85.1,82.8,62.0,1.3,6.1,Medium,3.2,55.8,1
S1976,23,Female,AIML,1,4.0,84.9,76.7,74.6,66.6,83.8,75.4,2.8,6.5,Medium,2.5,47.8,1
S0663,21,Male,ECE,2,1.6,78.1,71.5,64.9,72.9,73.1,70.1,2.7,4.9,Medium,6.1,49.1,1
S1954,22,Male,ME,1,7.4,79.9,69.4,100.0,74.1,79.8,78.6,3.7,7.2,Medium,3.2,54.7,1
S1445,22,Female,CSE,2,2.3,94.5,80.4,100.0,71.7,73.4,87.4,5.9,6.9,High,4.2,65.4,1
S0978,18,Male,CSE,4,6.7,68.5,70.2,73.0,73.9,71.2,74.5,3.5,8.0,High,2.0,54.0,1
S1572,19,Male,CSE,3,2.1,50.0,63.8,70.3,52.9,51.4,68.0,1.5,6.5,Low,5.7,57.3,1
S0739,20,Female,IT,1,4.4,74.6,74.9,72.6,83.8,69.7,73.0,2.7,7.2,Medium,4.9,44.4,1
S0192,23,Female,Civil,3,2.8,71.1,66.6,70.1,59.6,67.7,79.8,3.9,4.7,High,1.5,48.2,1
S0920,19,Male,IT,2,2.9,41.2,31.7,48.3,40.6,40.0,46.2,1.2,8.5,Low,4.9,32.3,0
S0457,18,Male,ME,3,11.2,100.0,91.3,95.7,83.9,100.0,78.9,3.8,5.2,High,2.1,76.3,1
S0676,25,Male,Civil,4,4.3,76.4,75.6,77.3,87.2,76.3,76.8,4.0,7.4,High,4.5,49.9,1
S0761,19,Male,ECE,2,4.3,40.2,57.4,52.6,56.9,46.6,45.0,2.2,5.9,Low,4.4,46.6,1
S1808,19,Male,AIML,4,0.5,72.7,80.2,60.6,64.5,79.0,82.2,2.8,8.2,High,2.2,43.6,1
S1603,19,Male,CSE,3,3.8,82.2,86.2,83.5,81.0,72.6,90.8,1.9,5.6,High,0.8,62.2,1
S0729,19,Male,EEE,4,2.8,47.8,45.2,50.4,68.7,45.5,72.7,0.3,5.4,Low,6.0,48.2,1
S0413,24,Male,ME,4,0.5,45.3,47.4,34.1,43.5,34.8,46.5,0.3,6.0,Low,2.9,24.2,0
S1099,22,Male,IT,1,0.7,62.4,61.2,64.4,63.6,54.4,64.7,1.7,8.3,Low,5.8,37.3,0
S0826,23,Female,CSE,4,5.1,65.4,63.8,74.1,64.5,60.0,62.6,3.4,8.5,Medium,3.9,46.0,1
S1640,23,Male,CSE,1,3.2,85.7,83.0,61.2,71.6,77.5,80.3,4.0,6.8,Medium,5.8,40.3,1
S0617,18,Male,EEE,1,6.9,79.7,70.3,82.2,66.2,82.5,84.0,4.3,5.9,High,5.2,58.6,1
S0115,21,Female,ME,1,0.5,73.1,45.7,65.8,65.3,50.4,58.9,0.3,6.1,Low,4.7,31.7,0
S0418,20,Male,CSE,4,4.5,84.9,67.0,82.5,67.5,68.5,80.6,4.0,6.9,Medium,2.9,49.0,1
S1911,20,Male,IT,4,5.8,72.1,58.8,64.1,53.5,46.8,66.5,3.0,7.0,Low,5.1,39.9,0
S0970,20,Male,IT,2,4.9,68.3,77.6,71.7,81.2,60.4,58.5,2.6,7.8,High,5.3,42.1,1
S0605,19,Male,EEE,2,1.8,47.2,54.5,54.8,38.6,48.8,75.4,1.5,5.7,Medium,5.4,38.4,0
S1919,20,Female,IT,1,2.8,59.4,53.4,52.2,59.0,20.6,34.3,0.4,8.7,Low,3.7,30.6,0
S0090,20,Male,CSE,1,10.3,87.8,61.9,69.8,74.5,44.4,52.5,3.8,7.0,Medium,4.2,53.9,1
S0849,20,Female,EEE,3,8.4,79.3,77.9,67.5,72.2,64.2,61.3,3.9,7.5,Medium,3.8,55.2,1
S1520,23,Male,ME,1,11.0,63.9,77.6,52.0,71.3,62.0,88.6,4.3,8.9,High,2.1,64.0,1
S1918,21,Male,ME,1,5.2,57.7,50.4,53.9,59.9,34.7,57.8,1.3,6.7,Low,5.9,35.2,0
S0754,20,Male,ECE,1,0.6,41.6,34.3,63.7,63.5,58.2,49.8,0.3,7.0,Low,7.8,42.7,1
S0499,24,Female,IT,1,6.5,53.2,43.3,75.0,51.0,35.9,58.6,0.9,7.4,Low,2.2,46.0,1
S1277,19,Female,CSE,2,0.5,81.1,46.0,49.1,66.2,53.4,55.9,1.8,7.6,Low,5.7,50.4,1
S1326,20,Female,ECE,1,9.5,69.8,91.0,99.4,68.7,56.7,74.6,3.6,7.3,Low,4.9,65.2,1
S0012,24,Male,IT,4,3.0,89.8,63.2,74.2,73.3,67.4,67.6,2.7,8.5,Medium,1.6,56.1,1
S0397,22,Male,IT,2,0.5,65.2,47.4,62.6,46.3,52.1,65.4,2.3,8.6,Low,3.7,39.0,0
S0285,21,Male,ECE,1,11.8,99.9,98.0,75.7,98.9,56.9,78.1,5.5,6.4,High,5.2,80.9,1
S1067,19,Male,ECE,1,1.2,39.8,55.1,37.8,65.6,53.4,38.1,0.5,6.5,Medium,4.4,36.1,0
S1192,21,Female,ME,2,4.6,88.9,66.6,56.6,65.5,75.5,69.1,0.3,5.9,Low,1.0,55.2,1
S1745,20,Male,CSE,2,2.5,73.0,58.9,51.8,50.7,46.2,44.3,0.4,6.7,Medium,5.5,45.6,1
S0691,20,Male,IT,4,10.3,75.6,73.9,65.4,78.1,76.8,73.1,3.7,6.4,High,1.7,57.3,1
S1753,18,Male,CSE,1,3.3,63.4,46.1,63.9,63.2,61.7,67.2,2.1,8.7,Medium,5.0,46.9,1
S1876,21,Male,CSE,3,3.8,79.0,87.8,89.3,80.3,86.3,100.0,6.3,5.3,Medium,7.4,48.7,1
S0690,19,Male,AIML,1,5.6,93.7,83.5,89.6,89.8,68.7,86.1,4.6,5.7,Medium,5.4,61.5,1
S0852,22,Male,IT,4,9.7,47.7,76.8,92.4,84.9,56.7,87.0,4.0,6.6,Medium,4.9,58.2,1
S0160,22,Female,ECE,4,7.2,43.9,27.0,59.6,47.1,22.7,49.4,1.4,7.0,Low,3.7,42.9,1
S0896,19,Female,CSE,4,6.1,93.9,74.4,80.0,84.4,62.2,61.6,2.1,6.8,High,4.6,41.1,1
S1576,18,Male,CSE,1,5.6,72.0,55.0,74.3,74.9,72.0,70.8,2.5,7.1,Medium,6.2,59.1,1
S0258,21,Male,ECE,3,4.5,100.0,91.7,72.4,80.6,80.4,79.3,3.6,6.8,High,4.3,71.1,1
S0336,18,Male,CSE,3,3.8,40.8,35.7,42.7,49.9,62.2,60.4,0.4,5.7,Low,3.7,31.9,0
S1880,21,Male,ECE,1,9.5,79.5,68.9,81.4,73.2,61.6,80.4,3.3,8.0,Low,2.7,50.2,1
S1040,20,Male,AIML,3,4.0,70.2,69.1,87.0,56.7,80.5,71.3,1.9,6.6,High,2.6,44.6,1
S0516,18,Female,IT,1,2.6,56.9,44.5,62.7,52.0,51.2,47.7,0.3,5.8,Medium,2.5,31.8,0
S1349,25,Male,ECE,3,8.4,100.0,87.5,74.1,81.9,66.6,87.0,3.7,4.1,Medium,3.8,64.5,1
S1016,23,Male,CSE,4,8.8,92.2,70.2,81.7,87.8,85.2,77.4,3.5,6.0,Medium,4.8,65.2,1
S0769,20,Male,ME,4,8.4,77.4,87.0,89.6,66.9,65.8,84.8,1.8,7.5,Medium,3.6,66.6,1
S1747,18,Female,ME,1,0.5,69.7,50.3,48.9,57.1,46.7,47.7,1.6,8.6,Low,1.8,32.0,0
S0762,20,Male,AIML,1,8.0,86.5,57.4,57.5,58.3,54.8,59.7,1.8,6.6,Low,3.9,38.1,0
S1247,19,Male,EEE,3,11.8,99.8,67.0,93.6,57.2,77.2,78.8,2.1,5.9,High,2.5,59.0,1
S1204,20,Female,EEE,1,2.8,46.7,42.8,51.4,35.6,39.4,49.0,0.3,5.6,Low,5.0,35.3,0
S1468,20,Female,Civil,3,7.8,71.9,62.2,83.8,78.2,74.1,69.1,3.4,7.9,High,3.1,54.8,1
S1984,20,Male,CSE,1,2.0,91.2,78.1,74.2,73.7,79.1,67.7,2.0,7.0,Medium,0.5,62.6,1
S0522,20,Male,ECE,1,7.7,83.5,64.4,67.5,86.4,65.5,80.3,3.6,5.5,High,2.0,52.0,1
S0023,19,Female,ME,4,6.0,68.5,57.2,65.8,57.6,49.6,64.8,0.3,7.6,Medium,7.8,40.6,1
S0357,18,Female,CSE,3,5.7,79.4,62.2,50.3,67.3,51.7,69.3,2.7,7.9,Low,5.4,60.2,1
S1278,25,Male,IT,1,0.5,45.5,41.4,47.2,49.8,41.5,57.3,0.3,7.9,Medium,5.5,31.9,0
S1313,21,Female,AIML,2,14.6,85.3,78.5,84.5,88.6,76.4,75.5,3.1,7.8,High,4.6,62.9,1
S1683,21,Female,AIML,3,6.4,83.2,55.4,79.3,67.7,83.9,58.1,1.7,8.0,Medium,4.1,40.6,1
S0341,20,Female,ECE,1,2.2,75.7,62.2,57.9,53.1,49.6,57.8,0.3,6.9,High,7.2,35.6,0
S0432,22,Female,ECE,4,8.3,56.8,37.2,49.9,58.8,73.8,62.3,3.1,7.3,Low,4.2,54.8,1
S0474,23,Female,IT,4,7.6,84.7,61.3,76.0,77.4,58.8,84.6,2.8,5.5,Medium,2.9,58.9,1
S0218,22,Male,ECE,2,5.4,100.0,77.6,87.4,70.8,48.6,81.9,3.9,4.9,Low,2.5,55.9,1
S0912,19,Male,ECE,4,0.5,74.6,62.5,67.3,63.3,57.9,78.9,3.0,5.3,Low,4.4,43.1,1
S1228,19,Male,Civil,1,1.3,35.1,35.0,44.7,46.8,43.5,36.9,0.7,6.9,Low,3.6,28.7,0
S1597,19,Male,IT,1,1.6,33.7,60.1,43.3,58.6,60.7,49.6,0.3,6.0,Low,3.0,29.1,0
S1012,25,Male,ME,4,0.5,31.6,36.9,45.1,42.0,29.4,36.6,0.3,6.6,Low,4.4,34.0,0
S1950,20,Male,Civil,2,2.6,42.5,58.2,45.3,62.9,32.6,63.7,0.3,6.7,Medium,4.7,30.4,0
S0094,21,Male,AIML,3,6.3,70.5,81.6,72.7,80.7,83.8,61.0,2.5,5.6,High,3.8,60.6,1
S1009,19,Female,CSE,1,2.2,65.0,74.5,56.3,49.6,40.2,61.0,1.7,5.9,Medium,3.7,45.8,1
S1071,19,Female,ECE,2,4.4,70.4,52.6,65.8,65.3,59.6,70.0,2.0,6.5,Medium,3.4,43.1,1
S1093,21,Male,Civil,3,5.8,61.7,65.1,64.5,57.0,50.8,61.7,2.4,7.8,Low,5.4,56.9,1
S1915,20,Female,ECE,1,8.5,85.0,90.4,74.1,88.7,100.0,88.2,2.3,6.0,Medium,6.5,59.8,1
S1309,20,Male,Civil,4,5.5,83.4,67.2,58.9,63.4,47.9,66.0,1.7,5.7,Low,6.8,45.8,1
S0697,19,Female,ECE,3,8.6,82.2,56.8,73.1,66.5,63.1,67.1,1.2,7.6,Medium,6.6,41.4,1
S1828,24,Male,CSE,2,0.5,68.6,56.3,77.7,76.2,59.2,75.9,4.5,6.3,Low,3.2,55.2,1
S0997,23,Male,CSE,3,0.5,59.5,54.9,46.8,61.3,77.9,50.0,0.3,7.1,Medium,4.7,37.8,0
S0154,20,Female,IT,1,1.1,53.6,56.5,57.9,57.5,64.5,77.8,0.3,6.9,Medium,4.3,31.7,0
S1100,20,Male,CSE,4,3.7,69.6,66.9,71.1,69.0,72.0,67.9,3.9,6.1,High,3.7,47.4,1
S1719,25,Male,CSE,2,0.5,35.6,45.9,37.1,57.7,23.6,50.2,0.3,8.3,Low,6.1,25.5,0
S1998,18,Male,EEE,2,13.3,92.8,80.4,87.0,83.8,84.1,74.3,4.4,6.2,High,1.3,55.8,1
S0790,23,Female,IT,3,9.2,96.4,81.7,91.1,78.1,74.3,93.3,3.6,7.1,High,1.0,56.8,1
S0581,20,Male,AIML,4,0.5,57.0,62.4,50.0,52.2,71.2,79.8,2.5,9.0,Low,4.2,42.3,1
S0704,19,Male,ME,2,4.4,78.6,62.7,59.9,85.7,74.8,53.1,2.2,6.6,High,4.7,44.9,1
S1213,19,Male,IT,1,2.3,57.4,49.6,42.1,57.2,35.0,55.0,1.3,8.9,Low,5.0,46.8,1
S1296,19,Male,CSE,4,4.1,92.2,49.0,48.0,52.8,49.5,55.9,0.3,8.2,Medium,1.2,48.5,1
S1666,22,Male,EEE,2,5.7,87.5,58.0,59.7,61.2,51.2,69.3,3.2,7.4,Low,2.1,49.2,1
S1261,19,Male,CSE,1,2.4,68.3,80.8,78.1,58.0,56.9,75.1,3.5,9.7,High,2.7,51.9,1
S0488,19,Female,IT,2,8.9,74.3,65.5,66.7,63.6,67.3,76.6,3.2,6.8,High,1.2,50.8,1
S0560,21,Male,AIML,4,8.0,76.8,88.2,96.7,93.9,85.0,81.3,4.1,6.8,High,4.0,62.5,1
S1142,20,Female,CSE,1,7.5,87.0,74.0,56.9,80.4,90.7,75.5,3.8,6.1,High,3.4,65.0,1
S1120,19,Male,IT,3,5.4,79.8,65.4,62.8,66.1,27.1,81.5,1.9,6.6,Medium,2.0,44.4,1
S0802,19,Female,CSE,1,0.5,71.5,71.5,83.3,70.6,46.0,79.0,0.3,8.2,Medium,2.2,33.5,0
S0513,23,Male,CSE,4,2.8,48.9,47.3,42.7,66.0,53.6,45.3,2.8,6.5,Low,2.7,39.4,0
S0634,21,Male,Civil,2,2.6,63.9,68.8,61.3,70.8,68.5,71.5,2.2,8.5,Medium,4.3,42.0,1
S1922,18,Male,AIML,3,7.3,83.2,72.7,73.8,72.2,80.0,77.1,3.6,6.9,High,1.6,52.9,1
S1788,21,Male,EEE,4,2.1,39.5,69.8,62.1,67.2,51.9,77.9,0.3,8.8,Low,4.9,37.4,0
S1546,20,Male,CSE,1,8.6,55.8,66.2,59.7,80.4,62.4,61.3,4.3,7.4,Medium,3.8,50.7,1
S1151,21,Female,IT,3,0.5,35.7,43.5,65.8,58.0,53.3,56.4,0.7,5.3,Medium,5.3,32.0,0
S0791,19,Female,CSE,4,2.4,53.7,33.6,53.5,53.1,31.4,66.8,2.0,7.9,Low,3.3,40.5,1
S0117,22,Male,AIML,3,9.2,89.0,64.4,58.1,95.0,51.5,83.3,4.1,6.1,High,0.5,55.0,1
S0741,20,Male,EEE,1,10.3,72.1,72.6,68.9,61.7,60.9,82.0,0.7,7.5,High,6.1,61.4,1
S1691,19,Female,CSE,1,10.2,86.4,90.3,81.6,90.0,88.1,94.4,4.8,6.7,High,4.5,56.9,1
S1082,18,Female,CSE,3,5.2,44.0,43.6,52.7,63.8,64.3,46.5,0.3,6.3,Low,5.9,36.9,0
S0831,19,Male,EEE,4,7.3,83.8,72.9,73.2,76.6,74.4,56.1,2.2,6.1,High,4.7,50.2,1
S0120,21,Female,EEE,3,0.5,67.3,60.8,66.8,53.7,54.9,64.6,0.3,7.7,Low,3.7,37.8,0
S0657,19,Female,Civil,1,13.8,100.0,98.0,79.1,100.0,87.0,90.9,4.7,4.9,High,1.6,81.6,1
S1908,20,Male,EEE,4,7.1,62.0,61.3,84.1,54.0,71.6,69.1,1.6,7.5,Medium,2.9,44.5,1
S0636,20,Female,AIML,2,5.5,61.3,77.2,84.1,66.5,69.9,60.9,1.7,6.6,Medium,3.9,58.3,1
S0370,18,Female,CSE,4,3.5,63.2,68.5,50.7,62.4,52.6,46.6,0.7,7.7,Low,3.2,37.0,0
S0269,20,Male,EEE,2,1.8,46.4,54.8,67.9,57.7,68.6,79.3,1.9,8.3,Medium,4.0,39.6,0
S0656,19,Male,CSE,2,11.1,96.6,83.3,92.3,80.1,100.0,79.6,3.8,5.0,Medium,1.5,68.5,1
S0936,19,Male,IT,2,7.8,75.8,51.6,74.4,74.9,70.7,62.8,2.8,8.7,High,5.3,53.3,1
S0823,20,Female,IT,4,8.9,100.0,85.9,61.4,72.3,88.1,88.3,3.8,8.1,Medium,3.8,59.5,1
S0867,19,Male,IT,2,5.9,83.6,79.6,98.9,78.4,87.0,84.6,4.5,6.7,High,3.5,68.3,1
S0047,20,Male,IT,1,0.5,68.1,53.1,52.0,55.1,43.0,57.8,2.2,6.5,Low,6.7,39.2,0
S1374,20,Female,EEE,3,5.2,52.7,66.7,51.3,65.5,49.4,50.8,0.7,9.2,Low,4.6,45.1,1
S1709,21,Male,ME,3,2.8,60.6,67.6,71.1,68.1,49.0,63.0,3.8,8.1,Low,3.4,38.8,0
S0992,21,Female,ECE,1,4.3,84.1,53.9,52.1,54.8,52.9,64.3,0.3,9.1,Medium,5.4,42.0,1
S0877,21,Male,ME,1,2.3,62.3,48.4,72.5,73.7,42.7,61.4,1.3,7.7,Low,4.5,45.9,1
S0774,20,Male,EEE,1,6.2,89.6,93.2,87.8,77.4,89.4,84.3,2.8,7.1,High,4.3,53.8,1
S1220,19,Female,CSE,4,0.5,30.0,60.2,53.8,45.2,36.9,48.2,0.3,7.3,Low,3.1,37.2,0
S2000,19,Male,CSE,1,1.8,65.2,48.0,51.9,65.5,62.1,63.2,1.9,6.6,Medium,3.8,41.3,1
S0005,19,Male,CSE,1,4.6,62.5,39.6,49.9,48.6,42.3,53.9,0.3,8.9,Low,5.6,40.2,1
S1004,22,Female,IT,3,0.5,30.0,31.9,37.6,34.0,15.0,47.3,0.3,7.3,Low,6.7,33.3,0
S1724,18,Male,CSE,3,8.5,76.7,74.5,67.0,74.9,55.6,81.9,0.9,7.3,Medium,4.1,50.4,1
S0264,20,Male,IT,4,5.4,61.7,72.4,74.9,68.2,67.6,71.7,2.8,6.6,High,1.5,49.0,1
S1570,20,Female,AIML,1,9.8,92.3,76.7,91.6,85.5,80.8,100.0,5.1,5.0,High,0.5,66.7,1
S1831,24,Male,AIML,1,8.9,61.8,59.0,96.2,63.3,74.2,69.3,1.3,5.6,High,6.6,57.8,1
S0444,20,Female,IT,1,2.5,60.0,44.8,54.9,47.7,36.2,59.0,1.3,6.5,Low,5.6,38.9,0
S1003,23,Male,Civil,4,1.2,64.6,77.9,82.0,76.7,56.2,65.6,3.6,5.2,Low,7.3,28.5,0
S1078,21,Male,CSE,3,7.2,77.5,69.6,69.7,93.4,58.4,72.2,1.4,5.8,Medium,3.6,51.4,1
S0838,20,Male,IT,3,7.7,85.9,87.8,98.2,100.0,71.8,77.8,5.5,6.9,High,0.9,65.4,1
S1791,19,Male,IT,3,0.8,70.7,39.5,60.1,51.0,50.6,58.2,1.3,7.4,Medium,5.3,21.8,0
S0305,22,Female,Civil,2,3.6,68.3,39.7,46.4,75.9,46.2,63.1,0.6,6.9,Medium,5.6,21.7,0
S1366,19,Female,AIML,2,7.5,59.2,53.3,72.9,49.8,52.6,56.3,0.3,7.0,Low,2.1,43.1,1
S1558,20,Male,EEE,2,6.2,78.9,88.6,77.7,67.2,60.9,74.0,2.9,5.6,High,3.1,47.3,1
S0314,24,Female,Civil,1,6.0,75.8,54.2,50.0,63.3,55.9,75.6,4.1,5.4,Low,3.2,41.2,1
S0150,19,Female,EEE,4,10.7,73.3,79.7,95.9,81.4,75.9,90.6,3.7,6.0,High,3.6,70.3,1
S1149,22,Female,ME,2,5.8,58.9,55.5,60.1,63.6,41.7,67.5,4.0,5.7,Medium,5.0,49.4,1
S1214,22,Female,EEE,2,2.1,97.6,57.0,69.9,72.7,77.6,74.5,5.2,5.9,High,1.6,50.6,1
S0575,22,Male,EEE,1,0.6,87.3,67.7,61.4,65.3,65.2,80.1,4.1,6.1,Medium,3.8,52.3,1
S0051,24,Male,AIML,2,0.5,54.0,49.3,53.7,53.8,47.3,50.4,1.4,5.6,Low,7.6,40.8,1
S1553,22,Female,AIML,3,2.0,52.7,44.9,69.2,40.3,48.1,60.9,0.3,5.6,Low,2.7,40.9,1
S0727,19,Male,AIML,2,0.6,62.9,50.6,49.1,52.0,40.8,46.5,0.6,7.1,Low,1.8,50.7,1
S0834,19,Male,CSE,4,7.2,60.7,64.9,75.6,53.5,68.1,73.8,5.1,8.2,High,4.3,49.3,1
